datetime,2020-05_lgh1_CO2_livingroom,2020-05_lgh1_light_livingroom,2020-05_lgh1_rh_livingroom,2020-05_lgh1_temp_livingroom,2020-05_lgh1_temp_outdoor,occupancy
2020-05-11 14:00:00,,346.6372088055278,,24.1599998474121,8.4399995803833,
2020-05-11 14:30:00,446.3999938964845,147.4711112976074,,24.2600002288818,7.92000007629395,
2020-05-11 15:00:00,446.3999938964845,71.60800018310543,15.5,,7.42000007629395,
2020-05-11 15:30:00,544.7200088500977,43.0,19.375,24.3799991607666,5.6583333810170515,1.0
2020-05-11 16:00:00,590.9907696063702,33.5,20.333333333333332,24.4799995422363,5.1549999713897705,
2020-05-11 16:30:00,603.840026855469,,,,,
2020-05-11 17:00:00,653.3714338030134,5.75,21.0,,,
2020-05-11 17:30:00,686.144006347656,,21.5,,4.90000009536743,
2020-05-11 18:00:00,675.1360026041667,,21.6,,,
2020-05-11 18:30:00,657.9840026855469,,21.5,,4.38000011444092,
2020-05-11 19:00:00,600.0,,,24.5799999237061,3.59999990463257,
2020-05-11 19:30:00,595.8399963378905,,,24.6800003051758,,
2020-05-11 20:00:00,593.17333984375,,21.333333333333332,,,
2020-05-11 20:30:00,573.8399963378905,,,,,
2020-05-11 21:00:00,579.0933430989584,,22.0,24.5799999237061,,
2020-05-11 21:30:00,610.560009765625,,,,2.83999991416931,
2020-05-11 22:00:00,595.7333374023435,,,24.4799995422363,,
2020-05-11 22:30:00,564.1599934895834,,,24.3799991607666,,0.0
2020-05-11 23:00:00,,,,,,1.0
2020-05-11 23:30:00,574.933349609375,,22.571428571428573,,,
2020-05-12 00:00:00,555.840026855469,,22.5,,2.30999994277954,
2020-05-12 00:30:00,568.5333251953125,,,,,
2020-05-12 01:00:00,555.840026855469,,22.5,24.2600002288818,,
2020-05-12 01:30:00,553.9200134277345,,,,1.80999994277954,1.0
2020-05-12 02:00:00,558.1866455078124,,,,,
2020-05-12 02:30:00,568.3200073242185,,,,2.30999994277954,
2020-05-12 03:00:00,567.8399963378905,,22.333333333333332,,2.80999994277954,
2020-05-12 03:30:00,557.279998779297,,22.5,24.1599998474121,3.33999991416931,
2020-05-12 04:00:00,549.760009765625,,22.5,24.0599994659424,3.85999989509583,0.0
2020-05-12 04:30:00,557.9200134277345,,21.0,23.9599990844727,4.640000104904175,1.0
2020-05-12 05:00:00,545.920013427734,,,,5.40999984741211,
2020-05-12 05:30:00,597.546671549479,62.02000045776365,21.5,23.8400001525879,5.92000007629395,
2020-05-12 06:00:00,574.6399993896482,,21.4,23.7399997711182,6.42000007629395,
2020-05-12 06:30:00,590.0800048828124,,22.0,23.8400001525879,7.17000007629395,
2020-05-12 07:00:00,611.8399963378905,74.51333363850908,21.4,23.6899995803833,7.92000007629395,
2020-05-12 07:30:00,552.1828526088168,94.18000030517568,19.375,23.5200004577637,,
2020-05-12 08:00:00,500.69333394368465,97.34666527642148,19.0,23.4200000762939,,1.0
2020-05-12 08:30:00,463.36000061035145,45.285714285714285,,23.3199996948242,7.42000007629395,0.0
2020-05-12 09:00:00,446.720001220703,80.642499923706,19.076923076923077,,7.17000007629395,
2020-05-12 09:30:00,488.3733367919922,32.25,21.5,23.4700002670288,5.41000000635783,
2020-05-12 10:00:00,552.8320068359376,81.86461580716644,22.6,23.6800003051758,,1.0
2020-05-12 10:30:00,536.3911031087239,160.64592686405885,24.333333333333332,23.8400001525879,5.66499996185303,
2020-05-12 11:00:00,513.3866678873696,134.5431558709396,24.5,23.7399997711182,6.42000007629395,
2020-05-12 11:30:00,463.36000061035145,35.5,25.0,23.6399993896484,5.92000007629395,1.0
2020-05-12 12:00:00,475.839996337891,33.5,26.0,23.5200004577637,5.40999984741211,0.0
2020-05-12 12:30:00,466.3999938964845,29.6,,,4.90000009536743,1.0
2020-05-12 13:00:00,536.6857038225446,309.50736818815534,27.5,23.6800003051758,5.6583333810170515,1.0
2020-05-12 13:30:00,614.3200073242185,148.87466532389325,27.333333333333332,23.8600006103516,6.42000007629395,
2020-05-12 14:00:00,617.919982910156,75.83333333333333,25.0,23.9799995422363,,
2020-05-12 14:30:00,632.0,44.0,26.0,,5.92000007629395,
2020-05-12 15:00:00,631.3599853515625,23.0,26.2,,5.1549999713897705,
2020-05-12 15:30:00,595.2914341517857,,26.0,24.0799999237061,4.38000011444092,
2020-05-12 16:00:00,511.0399932861328,,,24.286666870117198,,0.0
2020-05-12 16:30:00,465.279998779297,0.0,25.0,24.5,,1.0
2020-05-12 17:00:00,494.0799987792968,,26.076923076923077,24.3999996185303,,
2020-05-12 17:30:00,532.1600036621093,,25.88888888888889,,3.85999989509583,
2020-05-12 18:00:00,579.5657261439732,,,,,
2020-05-12 18:30:00,599.1466674804686,,,,,
2020-05-12 19:00:00,563.8399963378905,,,,3.33999991416931,
2020-05-12 19:30:00,650.9760070800781,,26.333333333333332,,,
2020-05-12 20:00:00,655.2228655133929,,,,2.83999991416931,
2020-05-12 20:30:00,632.914289202009,,26.0,24.5,2.30999994277954,
2020-05-12 21:00:00,591.3599853515625,,25.94736842105263,24.3999996185303,,
2020-05-12 21:30:00,563.519999186198,,26.0,,,1.0
2020-05-12 22:00:00,569.17333984375,,26.09090909090909,,,0.0
2020-05-12 22:30:00,570.5599975585936,,25.857142857142858,,1.80999994277954,1.0
2020-05-12 23:00:00,577.173319498698,,26.0,24.2999992370605,,
2020-05-12 23:30:00,578.2399902343749,,26.05263157894737,,,1.0
2020-05-13 00:00:00,576.3199768066405,,25.952380952380953,,,
2020-05-13 00:30:00,556.799987792969,,26.0,,,
2020-05-13 01:00:00,563.8399963378905,,26.0,,,
2020-05-13 01:30:00,570.2857142857141,,26.0,24.1800003051758,,
2020-05-13 02:00:00,584.0800018310545,,26.0,,1.29999995231628,
2020-05-13 02:30:00,558.4000244140625,,,,,
2020-05-13 03:00:00,564.799987792969,,,,,
2020-05-13 03:30:00,570.5599975585936,,,,,
2020-05-13 04:00:00,568.639990234375,,,,,0.0
2020-05-13 04:30:00,599.3600056966145,,,,,1.0
2020-05-13 05:00:00,603.8400065104166,44.5,27.0,,,
2020-05-13 05:30:00,626.6240051269531,24.75,27.666666666666668,,0.790000021457672,
2020-05-13 06:00:00,698.3680053710935,36.4,27.5,,,
2020-05-13 06:30:00,742.6559977213541,44.333333333333336,27.5,24.2800006866455,1.55499994754791,
2020-05-13 07:00:00,695.3866729736328,58.0,27.0,,,
2020-05-13 07:30:00,623.8399810791016,42.0,,,,
2020-05-13 08:00:00,624.1600189208982,44.875,,,,
2020-05-13 08:30:00,624.0799865722655,37.166666666666664,,,1.29999995231628,
2020-05-13 09:00:00,620.480000813802,66.86285727364675,,,,
2020-05-13 09:30:00,602.8800048828125,61.3,,,1.80999994277954,
2020-05-13 10:00:00,601.920013427734,88.151428767613,,24.1800003051758,2.30999994277954,
2020-05-13 10:30:00,618.9999999999998,63.48173921004586,28.0,24.0799999237061,,
2020-05-13 11:00:00,648.7466634114584,65.34000015258788,27.4,,2.80999994277954,
2020-05-13 11:30:00,619.8399963378905,70.63636363636364,27.555555555555557,24.1800003051758,3.33999991416931,
2020-05-13 12:00:00,609.279998779297,52.0044445461697,27.5,,3.85999989509583,
2020-05-13 12:30:00,598.719970703125,77.08923105093147,27.5,,3.859999974568687,
2020-05-13 13:00:00,581.2266743977863,85.60800018310546,26.75,,4.90000009536743,
2020-05-13 13:30:00,565.440002441406,321.4038042340959,24.0,24.2800006866455,5.9166666666666705,
2020-05-13 14:00:00,579.6000061035155,297.65529453053193,25.857142857142858,24.44999980926515,5.914000034332278,
2020-05-13 14:30:00,594.8800048828125,99.70800094604485,26.0,24.6000003814697,5.40999984741211,
2020-05-13 15:00:00,564.9999999999999,39.5,,,6.17000007629395,
2020-05-13 15:30:00,538.8800048828126,31.0,24.333333333333332,24.5,,
2020-05-13 16:00:00,501.359992980957,,22.75,24.293333053588867,,
2020-05-13 16:30:00,464.3200073242185,30.0,22.5,24.0799999237061,,0.0
2020-05-13 17:00:00,587.1542925153459,7.5,22.0,,,
2020-05-13 17:30:00,742.2400054931642,,23.0,,5.92000007629395,1.0
2020-05-13 18:00:00,827.0933430989583,,22.5,24.23000049591065,5.40999984741211,
2020-05-13 18:30:00,821.8666585286459,,22.5,,,
2020-05-13 19:00:00,772.479989858774,,22.4,24.3999996185303,,
2020-05-13 19:30:00,694.4914289202007,,22.5,24.2999992370605,4.90000009536743,
2020-05-13 20:00:00,664.0000000000002,,,,3.8599999547004726,
2020-05-13 20:30:00,633.919982910156,,,,,
2020-05-13 21:00:00,614.826680501302,,21.4,24.3999996185303,,
2020-05-13 21:30:00,602.8800048828125,,22.0,,,
2020-05-13 22:00:00,611.8399963378905,,,24.2999992370605,,
2020-05-13 22:30:00,598.4000244140625,,,,3.33999991416931,0.0
2020-05-13 23:00:00,579.519999186198,,,,,1.0
2020-05-13 23:30:00,576.853332519531,,,24.1800003051758,,
2020-05-14 00:00:00,562.8800048828125,,,,,0.0
2020-05-14 00:30:00,559.3599853515625,,,24.0799999237061,2.83999991416931,1.0
2020-05-14 01:00:00,558.3999938964845,,,,,
2020-05-14 01:30:00,566.506652832031,,22.666666666666668,,,0.0
2020-05-14 02:00:00,566.719970703125,,22.5,,,1.0
2020-05-14 02:30:00,571.3599853515625,,,23.9799995422363,,
2020-05-14 03:00:00,589.247998046875,,23.5,23.8799991607666,3.33999991416931,
2020-05-14 03:30:00,,,,,,
2020-05-14 04:00:00,568.959991455078,,,,3.85999989509583,
2020-05-14 04:30:00,565.546671549479,,22.0,,4.640000104904175,
2020-05-14 05:00:00,602.8799896240232,91.5,23.5,,5.40999984741211,
2020-05-14 05:30:00,611.893341064453,106.0,23.0,23.7600002288818,5.92000007629395,
2020-05-14 06:00:00,679.0044420030382,108.0,23.75,,6.42000007629395,
2020-05-14 06:30:00,695.0400085449219,132.0,22.5,,6.92000007629395,
2020-05-14 07:00:00,584.5688951280381,118.81599960327144,21.5,23.8600006103516,7.17000007629395,
2020-05-14 07:30:00,515.8399963378904,104.00800018310547,,23.7600002288818,,1.0
2020-05-14 08:00:00,507.5199966430665,110.2024989128113,20.333333333333332,23.60999965667725,7.586666742960617,
2020-05-14 08:30:00,465.91999816894497,124.81599922180172,,23.4599990844727,7.17000007629395,0.0
2020-05-14 09:00:00,,114.68266499837243,21.5,,5.41000000635783,
2020-05-14 09:30:00,453.440002441406,100.45499992370597,22.666666666666668,,4.120000004768375,
2020-05-14 10:00:00,536.0399971008301,119.01000022888178,27.80952380952381,23.6599998474121,4.896666685740153,1.0
2020-05-14 10:30:00,576.9890969016334,,28.571428571428573,23.8600006103516,6.42000007629395,
2020-05-14 11:00:00,619.8400065104164,137.51999664306652,26.75,,7.67000007629395,
2020-05-14 11:30:00,631.3600006103516,140.9022216796875,25.25,23.7600002288818,7.926666577657066,
2020-05-14 12:00:00,621.6320068359374,249.76799850463877,24.0,,7.723999977111821,
2020-05-14 12:30:00,624.960021972656,383.5880004882812,,23.973333358764666,8.43999981880188,
2020-05-14 13:00:00,632.213338216146,317.9199952625092,23.5,,8.235999870300294,
2020-05-14 13:30:00,636.2666829427084,522.2864488170992,22.333333333333332,24.350000381469727,9.21999979019165,
2020-05-14 14:00:00,558.4799957275391,556.9226643880207,21.5,24.896000289916998,9.997499942779532,
2020-05-14 14:30:00,578.4000091552734,146.23157782303656,21.0,25.2399997711182,8.699999809265137,
2020-05-14 15:00:00,560.8959960937498,61.25500011444091,20.4,25.013333638509135,7.92000007629395,
2020-05-14 15:30:00,574.0266723632811,48.0,20.666666666666668,24.73999977111815,,
2020-05-14 16:00:00,591.3599853515623,41.0,21.5,24.5799999237061,,
2020-05-14 16:30:00,545.4933268229166,21.0,21.666666666666668,24.4799995422363,7.42000007629395,
2020-05-14 17:00:00,577.0880004882813,0.0,21.5,24.5799999237061,,
2020-05-14 17:30:00,612.799987792969,,25.214285714285715,24.6800003051758,6.92000007629395,
2020-05-14 18:00:00,606.239990234375,,24.5,,6.17000007629395,
2020-05-14 18:30:00,621.6799926757812,,24.5,,5.40999984741211,
2020-05-14 19:00:00,621.9200134277345,,23.428571428571427,,,
2020-05-14 19:30:00,597.759979248047,,,,4.90000009536743,
2020-05-14 20:00:00,681.949102228338,,24.0,,,
2020-05-14 20:30:00,667.7333475748695,,,24.5799999237061,5.40999984741211,
2020-05-14 21:00:00,605.6000061035157,,23.4,24.4799995422363,5.92000007629395,
2020-05-14 21:30:00,597.759979248047,,,24.5799999237061,,0.0
2020-05-14 22:00:00,582.933349609375,,23.666666666666668,,5.40999984741211,1.0
2020-05-14 22:30:00,551.4666544596354,,,24.63000011444095,,0.0
2020-05-14 23:00:00,533.279998779297,,,24.4799995422363,4.90000009536743,1.0
2020-05-14 23:30:00,529.4933268229166,,,24.3799991607666,,0.0
2020-05-15 00:00:00,542.3999938964845,,25.0,,4.38000011444092,1.0
2020-05-15 00:30:00,552.480010986328,,,,3.85999989509583,
2020-05-15 01:00:00,546.4533284505206,,,,,
2020-05-15 01:30:00,549.279998779297,,,24.2600002288818,3.33999991416931,
2020-05-15 02:00:00,,,,,,
2020-05-15 02:30:00,,,24.333333333333332,,3.85999989509583,
2020-05-15 03:00:00,549.9200134277345,,23.0,,,
2020-05-15 03:30:00,,,,24.1599998474121,,
2020-05-15 04:00:00,562.8800048828125,,22.333333333333332,24.0599994659424,4.640000104904175,
2020-05-15 04:30:00,550.933329264323,,,,5.40999984741211,
2020-05-15 05:00:00,570.8800048828125,88.0,21.75,23.9599990844727,5.92000007629395,
2020-05-15 05:30:00,598.7199968610488,,21.571428571428573,,6.42000007629395,
2020-05-15 06:00:00,606.8000030517578,,21.5,23.8400001525879,7.17000007629395,
2020-05-15 06:30:00,651.5657174246652,,21.5,23.7399997711182,7.753333409627284,
2020-05-15 07:00:00,637.8400115966797,98.0,21.428571428571427,23.6399993896484,7.67000007629395,
2020-05-15 07:30:00,637.7599792480468,87.56000010172527,20.333333333333332,,8.4399995803833,
2020-05-15 08:00:00,618.8800048828125,113.0199995040893,,23.7399997711182,9.21999979019165,
2020-05-15 08:30:00,607.8399963378905,128.01882216509648,,23.89000034332275,9.739999771118164,
2020-05-15 09:00:00,598.5066731770834,148.13333299424912,,23.7799997329712,,
2020-05-15 09:30:00,584.6399993896484,179.37777879503057,20.571428571428573,23.8199996948242,10.0,
2020-05-15 10:00:00,602.8800048828125,178.80842028166126,21.5,,10.51000022888182,
2020-05-15 10:30:00,619.840026855469,151.44666481018075,21.9,,10.0,
2020-05-15 11:00:00,624.480010986328,169.31428309849343,24.0,,9.99666659037271,
2020-05-15 11:30:00,622.1866658528646,140.27999687194824,23.333333333333332,23.9200000762939,,
2020-05-15 12:00:00,620.0800018310547,209.56848144531259,,24.07000064849855,11.0200004577637,
2020-05-15 12:30:00,572.7085658482141,227.5239974975587,24.5,23.84499979019165,10.5100002288818,
2020-05-15 13:00:00,514.7733154296874,115.86285727364677,24.5,,,
2020-05-15 13:30:00,534.0159973144532,183.08666687011723,26.333333333333332,23.63000011444095,,
2020-05-15 14:00:00,583.3599853515625,126.16799850463872,27.5,,9.739999771118164,
2020-05-15 14:30:00,,112.94153653658358,,,,
2020-05-15 15:00:00,605.760009765625,62.0,,23.7800006866455,,
2020-05-15 15:30:00,584.4000091552732,32.0,25.666666666666668,23.94999980926515,,
2020-05-15 16:00:00,575.9200134277345,,,24.159999847412102,8.96000003814697,
2020-05-15 16:30:00,526.0160034179687,12.0,,24.1000003814697,8.4399995803833,
2020-05-15 17:00:00,526.8800048828125,3.3333333333333335,26.2,24.0,,
2020-05-15 17:30:00,506.133321126302,,27.5,23.8999996185303,,0.0
2020-05-15 18:00:00,475.84001159667946,,25.8,,,1.0
2020-05-15 18:30:00,,,,,7.92000007629395,0.0
2020-05-15 19:00:00,481.920013427734,,26.0,23.7999992370605,7.42000007629395,
2020-05-15 19:30:00,523.0079956054685,,26.2,,6.92000007629395,1.0
2020-05-15 20:00:00,574.8266601562497,,27.666666666666668,23.94999980926515,,
2020-05-15 20:30:00,646.0159912109374,,28.5,,,
2020-05-15 21:00:00,630.506652832031,,,24.1000003814697,6.42000007629395,
2020-05-15 21:30:00,606.847998046875,,,,,
2020-05-15 22:00:00,,,27.4,,,
2020-05-15 22:30:00,562.4000244140625,,,24.0,5.92000007629395,
2020-05-15 23:00:00,,,,,,
2020-05-15 23:30:00,559.8399963378905,,27.5,,,0.0
2020-05-16 00:00:00,558.8800048828125,,27.5,,,1.0
2020-05-16 00:30:00,555.5199788411456,,27.6,,5.40999984741211,
2020-05-16 01:00:00,557.6000061035155,,,,,
2020-05-16 01:30:00,,,,,,0.0
2020-05-16 02:00:00,553.279998779297,,,,,1.0
2020-05-16 02:30:00,558.8266601562497,,,,4.90000009536743,
2020-05-16 03:00:00,579.2640014648435,,,23.8999996185303,,
2020-05-16 03:30:00,566.3200073242188,,27.0,,4.120000004768375,
2020-05-16 04:00:00,,,,24.0,,
2020-05-16 04:30:00,552.960021972656,5.666666666666667,25.0,,4.38000011444092,
2020-05-16 05:00:00,,5.0,26.0,,,1.0
2020-05-16 05:30:00,585.2000122070312,60.0486954398777,26.0,,4.90000009536743,
2020-05-16 06:00:00,579.8000030517578,87.792500257492,25.384615384615383,,5.66499996185303,
2020-05-16 06:30:00,605.2266642252604,88.0192597000686,23.428571428571427,,,
2020-05-16 07:00:00,586.6400146484375,82.68000030517572,22.0,24.05000019073485,6.42000007629395,
2020-05-16 07:30:00,597.472003173828,105.83999980579715,22.666666666666668,,7.17000007629395,
2020-05-16 08:00:00,678.1333312988282,104.76600036621085,22.5,,,
2020-05-16 08:30:00,639.1563665216619,107.825454711914,22.0,,8.179999828338625,
2020-05-16 09:00:00,568.0,106.76714270455491,20.6,24.1000003814697,7.753333409627284,
2020-05-16 09:30:00,558.0000076293944,98.05185077808522,19.571428571428573,23.6966667175293,8.4399995803833,
2020-05-16 10:00:00,543.7333272298177,116.66285487583707,18.90909090909091,23.380000114440918,8.96000003814697,
2020-05-16 10:30:00,528.693344116211,104.85599937438965,19.0,22.97999954223633,,
2020-05-16 11:00:00,474.45333862304665,167.18333339691165,17.0,23.23000049591065,9.47999954223633,0.0
2020-05-16 11:30:00,451.839996337891,160.3279975891114,16.333333333333332,,10.0,
2020-05-16 12:00:00,,110.41599960327146,17.0,23.1800003051758,9.47999954223633,
2020-05-16 12:30:00,440.959991455078,142.8533318837484,,,,
2020-05-16 13:00:00,474.40000152587874,67.57714298793248,18.0,,8.96000003814697,
2020-05-16 13:30:00,546.5066528320311,69.0,,23.2800006866455,,1.0
2020-05-16 14:00:00,577.4933268229166,54.0,,23.44999980926515,,
2020-05-16 14:30:00,586.6400146484375,47.833333333333336,,,,
2020-05-16 15:00:00,554.8799845377604,58.5,,23.6500005722046,,
2020-05-16 15:30:00,544.7999877929685,49.0,,,9.47999954223633,
2020-05-16 16:00:00,517.3119995117188,34.0,17.5,23.295000076293938,8.96000003814697,
2020-05-16 16:30:00,544.7999877929685,24.0,19.066666666666666,23.44999980926515,,
2020-05-16 17:00:00,544.1600036621093,14.0,,23.6000003814697,,
2020-05-16 17:30:00,561.2799926757813,0.0,,23.7000007629395,8.4399995803833,
2020-05-16 18:00:00,569.3599853515625,,20.6,,7.92000007629395,
2020-05-16 18:30:00,538.8800048828124,,20.0,,,
2020-05-16 19:00:00,530.880004882812,,,,7.42000007629395,1.0
2020-05-16 19:30:00,540.8640136718748,,,,6.92000007629395,0.0
2020-05-16 20:00:00,521.4933166503907,,19.0,,,
2020-05-16 20:30:00,562.8800048828124,,,,6.42000007629395,
